id,quality
16998,7.0
16999,7.0
17000,6.0
17001,6.0
17002,7.0
17003,6.0
17004,6.0
17005,6.0
17006,7.0
17007,6.0
17008,7.0
17009,6.0
17010,6.0
17011,6.0
17012,7.0
17013,6.0
17014,6.0
17015,6.0
17016,6.0
17017,7.0
17018,7.0
17019,7.0
17020,6.0
17021,7.0
17022,6.0
17023,7.0
17024,6.0
17025,7.0
17026,6.0
17027,6.0
17028,7.0
17029,6.0
17030,7.0
17031,6.0
17032,6.0
17033,7.0
17034,6.0
17035,6.0
17036,7.0
17037,6.0
17038,6.0
17039,6.0
17040,6.0
17041,7.0
17042,6.0
17043,6.0
17044,6.0
17045,7.0
17046,7.0
17047,6.0
17048,6.0
17049,7.0
17050,6.0
17051,6.0
17052,7.0
17053,6.0
17054,6.0
17055,6.0
17056,6.0
17057,6.0
17058,6.0
17059,6.0
17060,6.0
17061,7.0
17062,6.0
17063,7.0
17064,6.0
17065,7.0
17066,6.0
17067,6.0
17068,6.0
17069,6.0
17070,7.0
17071,6.0
17072,6.0
17073,7.0
17074,7.0
17075,6.0
17076,6.0
17077,7.0
17078,6.0
17079,7.0
17080,6.0
17081,6.0
17082,6.0
17083,6.0
17084,6.0
17085,6.0
17086,6.0
17087,6.0
17088,6.0
17089,6.0
17090,6.0
17091,6.0
17092,6.0
17093,7.0
17094,6.0
17095,7.0
17096,6.0
17097,6.0
17098,7.0
17099,7.0
17100,6.0
17101,6.0
17102,7.0
17103,6.0
17104,7.0
17105,7.0
17106,7.0
17107,7.0
17108,7.0
17109,6.0
17110,6.0
17111,6.0
17112,6.0
17113,7.0
17114,7.0
17115,7.0
17116,6.0
17117,6.0
17118,6.0
17119,7.0
17120,6.0
17121,6.0
17122,6.0
17123,7.0
17124,7.0
17125,6.0
17126,7.0
17127,6.0
17128,7.0
17129,6.0
17130,6.0
17131,7.0
17132,6.0
17133,7.0
17134,6.0
17135,6.0
17136,7.0
17137,6.0
17138,7.0
17139,6.0
17140,7.0
17141,7.0
17142,7.0
17143,7.0
17144,7.0
17145,6.0
17146,7.0
17147,6.0
17148,7.0
17149,6.0
17150,7.0
17151,6.0
17152,6.0
17153,6.0
17154,6.0
17155,6.0
17156,6.0
17157,6.0
17158,6.0
17159,6.0
17160,6.0
17161,7.0
17162,6.0
17163,7.0
17164,6.0
17165,6.0
17166,7.0
17167,6.0
17168,6.0
17169,7.0
17170,6.0
17171,6.0
17172,6.0
17173,6.0
17174,6.0
17175,7.0
17176,7.0
17177,6.0
17178,6.0
17179,6.0
17180,6.0
17181,6.0
17182,7.0
17183,6.0
17184,7.0
17185,7.0
17186,6.0
17187,7.0
17188,6.0
17189,7.0
17190,7.0
17191,7.0
17192,7.0
17193,6.0
17194,7.0
17195,7.0
17196,6.0
17197,6.0
17198,6.0
17199,6.0
17200,7.0
17201,6.0
17202,7.0
17203,6.0
17204,7.0
17205,7.0
17206,7.0
17207,7.0
17208,6.0
17209,7.0
17210,6.0
17211,6.0
17212,7.0
17213,7.0
17214,6.0
17215,6.0
17216,6.0
17217,6.0
17218,6.0
17219,6.0
17220,6.0
17221,6.0
17222,6.0
17223,6.0
17224,7.0
17225,7.0
17226,6.0
17227,7.0
17228,6.0
17229,6.0
17230,7.0
17231,6.0
17232,6.0
17233,6.0
17234,7.0
17235,6.0
17236,6.0
17237,6.0
17238,6.0
17239,6.0
17240,6.0
17241,7.0
17242,6.0
17243,6.0
17244,6.0
17245,6.0
17246,7.0
17247,7.0
17248,7.0
17249,7.0
17250,7.0
17251,6.0
17252,7.0
17253,6.0
17254,7.0
17255,6.0
17256,7.0
17257,6.0
17258,7.0
17259,7.0
17260,6.0
17261,7.0
17262,6.0
17263,6.0
17264,7.0
17265,7.0
17266,6.0
17267,6.0
17268,7.0
17269,6.0
17270,7.0
17271,7.0
17272,6.0
17273,6.0
17274,6.0
17275,6.0
17276,6.0
17277,6.0
17278,6.0
17279,6.0
17280,6.0
17281,7.0
17282,7.0
17283,7.0
17284,7.0
17285,6.0
17286,6.0
17287,7.0
17288,6.0
17289,6.0
17290,6.0
17291,6.0
17292,6.0
17293,6.0
17294,6.0
17295,7.0
17296,7.0
17297,7.0
17298,6.0
17299,7.0
17300,7.0
17301,7.0
17302,7.0
17303,7.0
17304,6.0
17305,6.0
17306,6.0
17307,6.0
17308,6.0
17309,7.0
17310,7.0
17311,6.0
17312,6.0
17313,7.0
17314,7.0
17315,7.0
17316,6.0
17317,7.0
17318,6.0
17319,6.0
17320,7.0
17321,7.0
17322,6.0
17323,7.0
17324,7.0
17325,6.0
17326,7.0
17327,6.0
17328,6.0
17329,6.0
17330,6.0
17331,6.0
17332,6.0
17333,6.0
17334,6.0
17335,6.0
17336,6.0
17337,7.0
17338,6.0
17339,7.0
17340,7.0
17341,6.0
17342,7.0
17343,7.0
17344,7.0
17345,6.0
17346,7.0
17347,6.0
17348,6.0
17349,7.0
17350,6.0
17351,6.0
17352,6.0
17353,7.0
17354,6.0
17355,6.0
17356,7.0
17357,6.0
17358,6.0
17359,7.0
17360,7.0
17361,6.0
17362,6.0
17363,6.0
17364,6.0
17365,6.0
17366,7.0
17367,7.0
17368,6.0
17369,6.0
17370,6.0
17371,6.0
17372,6.0
17373,7.0
17374,7.0
17375,7.0
17376,7.0
17377,6.0
17378,7.0
17379,6.0
17380,7.0
17381,7.0
17382,6.0
17383,6.0
17384,7.0
17385,6.0
17386,7.0
17387,6.0
17388,7.0
17389,6.0
17390,7.0
17391,6.0
17392,7.0
17393,7.0
17394,6.0
17395,6.0
17396,7.0
17397,7.0
17398,7.0
17399,6.0
17400,7.0
17401,6.0
17402,6.0
17403,6.0
17404,7.0
17405,7.0
17406,6.0
17407,7.0
17408,7.0
17409,6.0
17410,7.0
17411,7.0
17412,6.0
17413,6.0
17414,7.0
17415,6.0
17416,7.0
17417,6.0
17418,6.0
17419,7.0
17420,6.0
17421,6.0
17422,6.0
17423,7.0
17424,6.0
17425,6.0
17426,6.0
17427,6.0
17428,6.0
17429,7.0
17430,6.0
17431,6.0
17432,7.0
17433,6.0
17434,6.0
17435,7.0
17436,7.0
17437,6.0
17438,6.0
17439,7.0
17440,6.0
17441,6.0
17442,6.0
17443,6.0
17444,6.0
17445,6.0
17446,7.0
17447,6.0
17448,6.0
17449,6.0
17450,6.0
17451,6.0
17452,6.0
17453,7.0
17454,7.0
17455,7.0
17456,6.0
17457,6.0
17458,6.0
17459,6.0
17460,6.0
17461,6.0
17462,6.0
17463,6.0
17464,6.0
17465,6.0
17466,6.0
17467,7.0
17468,7.0
17469,6.0
17470,6.0
17471,6.0
17472,7.0
17473,6.0
17474,6.0
17475,7.0
17476,7.0
17477,6.0
17478,6.0
17479,6.0
17480,6.0
17481,6.0
17482,6.0
17483,6.0
17484,6.0
17485,7.0
17486,7.0
17487,7.0
17488,7.0
17489,6.0
17490,6.0
17491,7.0
17492,6.0
17493,7.0
17494,6.0
17495,6.0
17496,7.0
17497,7.0
17498,7.0
17499,7.0
17500,7.0
17501,6.0
17502,6.0
17503,7.0
17504,7.0
17505,6.0
17506,7.0
17507,6.0
17508,6.0
17509,7.0
17510,6.0
17511,6.0
17512,6.0
17513,6.0
17514,6.0
17515,6.0
17516,6.0
17517,7.0
17518,6.0
17519,7.0
17520,6.0
17521,7.0
17522,6.0
17523,6.0
17524,7.0
17525,6.0
17526,7.0
17527,7.0
17528,6.0
17529,6.0
17530,6.0
17531,6.0
17532,7.0
17533,6.0
17534,6.0
17535,6.0
17536,7.0
17537,7.0
17538,6.0
17539,7.0
17540,6.0
17541,6.0
17542,7.0
17543,6.0
17544,6.0
17545,6.0
17546,6.0
17547,6.0
17548,7.0
17549,6.0
17550,6.0
17551,7.0
17552,6.0
17553,7.0
17554,6.0
17555,6.0
17556,7.0
17557,6.0
17558,6.0
17559,7.0
17560,6.0
17561,6.0
17562,6.0
17563,6.0
17564,6.0
17565,7.0
17566,7.0
17567,6.0
17568,6.0
17569,7.0
17570,7.0
17571,7.0
17572,6.0
17573,6.0
17574,7.0
17575,6.0
17576,7.0
17577,7.0
17578,7.0
17579,6.0
17580,6.0
17581,7.0
17582,7.0
17583,6.0
17584,7.0
17585,6.0
17586,6.0
17587,6.0
17588,7.0
17589,7.0
17590,6.0
17591,6.0
17592,7.0
17593,6.0
17594,6.0
17595,6.0
17596,7.0
17597,7.0
17598,6.0
17599,7.0
17600,6.0
17601,6.0
17602,7.0
17603,6.0
17604,7.0
17605,6.0
17606,6.0
17607,7.0
17608,6.0
17609,6.0
17610,6.0
17611,6.0
17612,6.0
17613,7.0
17614,6.0
17615,7.0
17616,6.0
17617,6.0
17618,7.0
17619,7.0
17620,7.0
17621,7.0
17622,6.0
17623,6.0
17624,6.0
17625,7.0
17626,7.0
17627,6.0
17628,6.0
17629,6.0
17630,6.0
17631,6.0
17632,7.0
17633,6.0
17634,7.0
17635,7.0
17636,6.0
17637,6.0
17638,7.0
17639,7.0
17640,7.0
17641,6.0
17642,6.0
17643,6.0
17644,6.0
17645,6.0
17646,6.0
17647,6.0
17648,6.0
17649,7.0
17650,6.0
17651,6.0
17652,7.0
17653,7.0
17654,7.0
17655,6.0
17656,7.0
17657,7.0
17658,7.0
17659,7.0
17660,6.0
17661,7.0
17662,7.0
17663,6.0
17664,6.0
17665,6.0
17666,6.0
17667,6.0
17668,7.0
17669,6.0
17670,6.0
17671,6.0
17672,6.0
17673,6.0
17674,6.0
17675,6.0
17676,6.0
17677,6.0
17678,7.0
17679,6.0
17680,6.0
17681,6.0
17682,7.0
17683,6.0
17684,6.0
17685,6.0
17686,6.0
17687,7.0
17688,6.0
17689,7.0
17690,6.0
17691,6.0
17692,6.0
17693,6.0
17694,6.0
17695,6.0
17696,6.0
17697,6.0
17698,7.0
17699,6.0
17700,7.0
17701,7.0
17702,6.0
17703,7.0
17704,6.0
17705,6.0
17706,6.0
17707,6.0
17708,6.0
17709,7.0
17710,6.0
17711,7.0
17712,6.0
17713,7.0
17714,6.0
17715,6.0
17716,7.0
17717,6.0
17718,6.0
17719,7.0
17720,6.0
17721,6.0
17722,6.0
17723,7.0
17724,6.0
17725,6.0
17726,6.0
17727,6.0
17728,6.0
17729,6.0
17730,7.0
17731,7.0
17732,6.0
17733,6.0
17734,6.0
17735,7.0
17736,7.0
17737,6.0
17738,6.0
17739,6.0
17740,6.0
17741,6.0
17742,6.0
17743,6.0
17744,6.0
17745,6.0
17746,7.0
17747,7.0
17748,6.0
17749,6.0
17750,6.0
17751,6.0
17752,6.0
17753,6.0
17754,6.0
17755,7.0
17756,6.0
17757,7.0
17758,6.0
17759,6.0
17760,6.0
17761,6.0
17762,6.0
17763,6.0
17764,6.0
17765,7.0
17766,6.0
17767,6.0
17768,6.0
17769,7.0
17770,7.0
17771,7.0
17772,6.0
17773,6.0
17774,6.0
17775,6.0
17776,7.0
17777,6.0
17778,6.0
17779,6.0
17780,7.0
17781,7.0
17782,6.0
17783,6.0
17784,6.0
17785,6.0
17786,7.0
17787,6.0
17788,7.0
17789,7.0
17790,6.0
17791,6.0
17792,6.0
17793,6.0
17794,7.0
17795,6.0
17796,6.0
17797,6.0
17798,7.0
17799,7.0
17800,7.0
17801,6.0
17802,6.0
17803,7.0
17804,7.0
17805,6.0
17806,6.0
17807,6.0
17808,6.0
17809,7.0
17810,6.0
17811,6.0
17812,6.0
17813,7.0
17814,7.0
17815,6.0
17816,7.0
17817,7.0
17818,6.0
17819,6.0
17820,7.0
17821,7.0
17822,6.0
17823,7.0
17824,6.0
17825,6.0
17826,6.0
17827,6.0
17828,6.0
17829,6.0
17830,6.0
17831,6.0
17832,6.0
17833,6.0
17834,7.0
17835,6.0
17836,6.0
17837,7.0
17838,6.0
17839,6.0
17840,6.0
17841,7.0
17842,7.0
17843,7.0
17844,6.0
17845,6.0
17846,6.0
17847,7.0
17848,6.0
17849,6.0
17850,6.0
17851,6.0
17852,6.0
17853,7.0
17854,6.0
17855,6.0
17856,6.0
17857,7.0
17858,7.0
17859,6.0
17860,6.0
17861,6.0
17862,6.0
17863,7.0
17864,7.0
17865,7.0
17866,6.0
17867,6.0
17868,6.0
17869,6.0
17870,6.0
17871,7.0
17872,7.0
17873,7.0
17874,6.0
17875,6.0
17876,6.0
17877,7.0
17878,6.0
17879,7.0
17880,7.0
17881,6.0
17882,6.0
17883,6.0
17884,6.0
17885,6.0
17886,6.0
17887,6.0
17888,6.0
17889,6.0
17890,6.0
17891,6.0
17892,7.0
17893,6.0
17894,6.0
17895,6.0
17896,6.0
17897,6.0
17898,6.0
17899,6.0
17900,6.0
17901,6.0
17902,6.0
17903,6.0
17904,6.0
17905,6.0
17906,6.0
17907,7.0
17908,7.0
17909,6.0
17910,6.0
17911,6.0
17912,7.0
17913,7.0
17914,6.0
17915,6.0
17916,7.0
17917,6.0
17918,6.0
17919,6.0
17920,6.0
17921,6.0
17922,6.0
17923,6.0
17924,6.0
17925,7.0
17926,6.0
17927,6.0
17928,7.0
17929,7.0
17930,6.0
17931,6.0
17932,7.0
17933,7.0
17934,6.0
17935,7.0
17936,6.0
17937,6.0
17938,6.0
17939,6.0
17940,6.0
17941,6.0
17942,6.0
17943,6.0
17944,7.0
17945,6.0
17946,6.0
17947,6.0
17948,6.0
17949,6.0
17950,7.0
17951,6.0
17952,6.0
17953,7.0
17954,6.0
17955,6.0
17956,6.0
17957,6.0
17958,7.0
17959,6.0
17960,6.0
17961,7.0
17962,6.0
17963,7.0
17964,7.0
17965,6.0
17966,7.0
17967,7.0
17968,7.0
17969,7.0
17970,7.0
17971,6.0
17972,7.0
17973,7.0
17974,7.0
17975,7.0
17976,7.0
17977,6.0
17978,6.0
17979,6.0
17980,6.0
17981,6.0
17982,6.0
17983,6.0
17984,7.0
17985,7.0
17986,7.0
17987,6.0
17988,6.0
17989,6.0
17990,6.0
17991,7.0
17992,6.0
17993,6.0
17994,6.0
17995,6.0
17996,7.0
17997,7.0
17998,6.0
17999,7.0
18000,7.0
18001,6.0
18002,7.0
18003,6.0
18004,7.0
18005,6.0
18006,6.0
18007,6.0
18008,6.0
18009,7.0
18010,7.0
18011,6.0
18012,6.0
18013,6.0
18014,6.0
18015,7.0
18016,7.0
18017,6.0
18018,6.0
18019,6.0
18020,7.0
18021,6.0
18022,7.0
18023,7.0
18024,6.0
18025,6.0
18026,6.0
18027,6.0
18028,6.0
18029,6.0
18030,7.0
18031,6.0
18032,7.0
18033,6.0
18034,6.0
18035,6.0
18036,7.0
18037,7.0
18038,7.0
18039,7.0
18040,6.0
18041,6.0
18042,6.0
18043,7.0
18044,6.0
18045,6.0
18046,7.0
18047,6.0
18048,6.0
18049,6.0
18050,7.0
18051,7.0
18052,6.0
18053,6.0
18054,6.0
18055,7.0
18056,6.0
18057,6.0
18058,7.0
18059,6.0
18060,7.0
18061,6.0
18062,6.0
18063,7.0
18064,6.0
18065,6.0
18066,7.0
18067,6.0
18068,6.0
18069,7.0
18070,6.0
18071,6.0
18072,6.0
18073,6.0
18074,7.0
18075,6.0
18076,6.0
18077,7.0
18078,7.0
18079,6.0
18080,7.0
18081,6.0
18082,6.0
18083,7.0
18084,6.0
18085,6.0
18086,6.0
18087,6.0
18088,6.0
18089,6.0
18090,7.0
18091,7.0
18092,6.0
18093,6.0
18094,7.0
18095,6.0
18096,6.0
18097,6.0
18098,7.0
18099,7.0
18100,7.0
18101,7.0
18102,6.0
18103,6.0
18104,6.0
18105,6.0
18106,7.0
18107,6.0
18108,7.0
18109,7.0
18110,7.0
18111,7.0
18112,6.0
18113,6.0
18114,6.0
18115,6.0
18116,7.0
18117,6.0
18118,6.0
18119,6.0
18120,6.0
18121,6.0
18122,7.0
18123,6.0
18124,6.0
18125,6.0
18126,7.0
18127,6.0
18128,6.0
18129,6.0
18130,6.0
18131,6.0
18132,6.0
18133,7.0
18134,7.0
18135,7.0
18136,6.0
18137,6.0
18138,6.0
18139,6.0
18140,7.0
18141,6.0
18142,7.0
18143,6.0
18144,6.0
18145,6.0
18146,7.0
18147,6.0
18148,6.0
18149,6.0
18150,7.0
18151,6.0
18152,7.0
18153,7.0
18154,6.0
18155,6.0
18156,6.0
18157,7.0
18158,7.0
18159,7.0
18160,7.0
18161,6.0
18162,7.0
18163,6.0
18164,6.0
18165,6.0
18166,6.0
18167,7.0
18168,6.0
18169,7.0
18170,6.0
18171,7.0
18172,6.0
18173,7.0
18174,6.0
18175,6.0
18176,6.0
18177,6.0
18178,6.0
18179,6.0
18180,6.0
18181,6.0
18182,7.0
18183,6.0
18184,6.0
18185,6.0
18186,7.0
18187,6.0
18188,6.0
18189,7.0
18190,6.0
18191,7.0
18192,7.0
18193,6.0
18194,7.0
18195,7.0
18196,6.0
18197,7.0
18198,6.0
18199,6.0
18200,7.0
18201,6.0
18202,6.0
18203,7.0
18204,7.0
18205,7.0
18206,6.0
18207,6.0
18208,7.0
18209,6.0
18210,6.0
18211,6.0
18212,7.0
18213,7.0
18214,7.0
18215,7.0
18216,6.0
18217,6.0
18218,6.0
18219,6.0
18220,7.0
18221,6.0
18222,6.0
18223,6.0
18224,6.0
18225,6.0
18226,7.0
18227,6.0
18228,6.0
18229,6.0
18230,6.0
18231,7.0
18232,7.0
18233,6.0
18234,6.0
18235,6.0
18236,6.0
18237,6.0
18238,6.0
18239,7.0
18240,6.0
18241,7.0
18242,7.0
18243,6.0
18244,7.0
18245,7.0
18246,6.0
18247,7.0
18248,6.0
18249,7.0
18250,7.0
18251,6.0
18252,6.0
18253,7.0
18254,6.0
18255,6.0
18256,6.0
18257,6.0
18258,6.0
18259,6.0
18260,6.0
18261,7.0
18262,7.0
18263,7.0
18264,6.0
18265,6.0
18266,6.0
18267,6.0
18268,6.0
18269,6.0
18270,6.0
18271,6.0
18272,6.0
18273,7.0
18274,6.0
18275,6.0
18276,6.0
18277,6.0
18278,6.0
18279,6.0
18280,7.0
18281,6.0
18282,6.0
18283,6.0
18284,6.0
18285,6.0
18286,7.0
18287,6.0
18288,6.0
18289,7.0
18290,6.0
18291,6.0
18292,7.0
18293,6.0
18294,7.0
18295,7.0
18296,6.0
18297,6.0
18298,6.0
18299,6.0
18300,7.0
18301,7.0
18302,7.0
18303,6.0
18304,6.0
18305,6.0
18306,6.0
18307,6.0
18308,6.0
18309,7.0
18310,6.0
18311,6.0
18312,6.0
18313,7.0
18314,6.0
18315,7.0
18316,6.0
18317,6.0
18318,6.0
18319,7.0
18320,7.0
18321,6.0
18322,6.0
18323,7.0
18324,6.0
18325,7.0
18326,6.0
18327,6.0
18328,6.0
18329,6.0
18330,6.0
18331,6.0
18332,6.0
18333,7.0
18334,6.0
18335,7.0
18336,6.0
18337,6.0
18338,6.0
18339,6.0
18340,7.0
18341,6.0
18342,6.0
18343,6.0
18344,6.0
18345,6.0
18346,6.0
18347,6.0
18348,6.0
18349,6.0
18350,7.0
18351,6.0
18352,7.0
18353,6.0
18354,6.0
18355,6.0
18356,6.0
18357,7.0
18358,6.0
18359,6.0
18360,6.0
18361,6.0
18362,7.0
18363,7.0
18364,6.0
18365,6.0
18366,7.0
18367,7.0
18368,7.0
18369,6.0
18370,7.0
18371,6.0
18372,6.0
18373,6.0
18374,6.0
18375,7.0
18376,6.0
18377,7.0
18378,6.0
18379,6.0
18380,7.0
18381,6.0
18382,6.0
18383,6.0
18384,6.0
18385,6.0
18386,6.0
18387,6.0
18388,6.0
18389,7.0
18390,6.0
18391,6.0
18392,6.0
18393,6.0
18394,7.0
18395,6.0
18396,6.0
18397,6.0
18398,7.0
18399,6.0
18400,7.0
18401,7.0
18402,6.0
18403,6.0
18404,7.0
18405,6.0
18406,6.0
18407,6.0
18408,7.0
18409,7.0
18410,6.0
18411,6.0
18412,6.0
18413,7.0
18414,6.0
18415,7.0
18416,6.0
18417,6.0
18418,6.0
18419,6.0
18420,6.0
18421,7.0
18422,6.0
18423,6.0
18424,7.0
18425,6.0
18426,7.0
18427,6.0
18428,6.0
18429,7.0
18430,7.0
18431,7.0
18432,6.0
18433,6.0
18434,6.0
18435,7.0
18436,7.0
18437,7.0
18438,6.0
18439,6.0
18440,7.0
18441,7.0
18442,6.0
18443,6.0
18444,6.0
18445,6.0
18446,7.0
18447,7.0
18448,6.0
18449,6.0
18450,6.0
18451,6.0
18452,6.0
18453,6.0
18454,6.0
18455,7.0
18456,6.0
18457,7.0
18458,6.0
18459,6.0
18460,6.0
18461,6.0
18462,6.0
18463,6.0
18464,6.0
18465,7.0
18466,6.0
18467,7.0
18468,6.0
18469,6.0
18470,6.0
18471,6.0
18472,7.0
18473,6.0
18474,7.0
18475,6.0
18476,6.0
18477,7.0
18478,7.0
18479,7.0
18480,7.0
18481,6.0
18482,7.0
18483,7.0
18484,6.0
18485,6.0
18486,6.0
18487,6.0
18488,7.0
18489,6.0
18490,6.0
18491,7.0
18492,7.0
18493,6.0
18494,6.0
18495,6.0
18496,6.0
18497,6.0
18498,7.0
18499,6.0
18500,7.0
18501,7.0
18502,6.0
18503,6.0
18504,6.0
18505,7.0
18506,6.0
18507,7.0
18508,6.0
18509,7.0
18510,7.0
18511,6.0
18512,6.0
18513,6.0
18514,6.0
18515,6.0
18516,6.0
18517,6.0
18518,7.0
18519,6.0
18520,6.0
18521,6.0
18522,6.0
18523,6.0
18524,7.0
18525,6.0
18526,6.0
18527,6.0
18528,6.0
18529,6.0
18530,6.0
18531,6.0
18532,6.0
18533,6.0
18534,6.0
18535,6.0
18536,7.0
18537,6.0
18538,6.0
18539,6.0
18540,6.0
18541,6.0
18542,7.0
18543,6.0
18544,7.0
18545,6.0
18546,6.0
18547,7.0
18548,6.0
18549,6.0
18550,6.0
18551,6.0
18552,6.0
18553,6.0
18554,6.0
18555,6.0
18556,6.0
18557,6.0
18558,6.0
18559,6.0
18560,6.0
18561,6.0
18562,6.0
18563,6.0
18564,6.0
18565,7.0
18566,7.0
18567,6.0
18568,6.0
18569,6.0
18570,6.0
18571,6.0
18572,6.0
18573,6.0
18574,6.0
18575,6.0
18576,6.0
18577,6.0
18578,6.0
18579,7.0
18580,7.0
18581,6.0
18582,6.0
18583,6.0
18584,7.0
18585,6.0
18586,7.0
18587,6.0
18588,7.0
18589,7.0
18590,6.0
18591,6.0
18592,6.0
18593,6.0
18594,6.0
18595,6.0
18596,7.0
18597,7.0
18598,7.0
18599,7.0
18600,7.0
18601,6.0
18602,6.0
18603,6.0
18604,6.0
18605,7.0
18606,7.0
18607,7.0
18608,6.0
18609,7.0
18610,7.0
18611,7.0
18612,6.0
18613,7.0
18614,6.0
18615,6.0
18616,6.0
18617,7.0
18618,6.0
18619,6.0
18620,6.0
18621,6.0
18622,6.0
18623,6.0
18624,6.0
18625,6.0
18626,6.0
18627,6.0
18628,6.0
18629,6.0
18630,6.0
18631,6.0
18632,6.0
18633,7.0
18634,7.0
18635,6.0
18636,6.0
18637,6.0
18638,7.0
18639,6.0
18640,6.0
18641,6.0
18642,6.0
18643,7.0
18644,6.0
18645,7.0
18646,6.0
18647,7.0
18648,7.0
18649,6.0
18650,6.0
18651,7.0
18652,7.0
18653,6.0
18654,6.0
18655,6.0
18656,7.0
18657,7.0
18658,6.0
18659,7.0
18660,6.0
18661,6.0
18662,7.0
18663,7.0
18664,6.0
18665,7.0
18666,6.0
18667,6.0
18668,6.0
18669,6.0
18670,6.0
18671,6.0
18672,6.0
18673,6.0
18674,7.0
18675,7.0
18676,6.0
18677,7.0
18678,6.0
18679,6.0
18680,7.0
18681,6.0
18682,6.0
18683,6.0
18684,6.0
18685,7.0
18686,7.0
18687,6.0
18688,6.0
18689,6.0
18690,6.0
18691,6.0
18692,6.0
18693,6.0
18694,7.0
18695,7.0
18696,6.0
18697,7.0
18698,6.0
18699,6.0
18700,6.0
18701,6.0
18702,6.0
18703,6.0
18704,7.0
18705,7.0
18706,6.0
18707,6.0
18708,7.0
18709,6.0
18710,6.0
18711,6.0
18712,7.0
18713,7.0
18714,6.0
18715,6.0
18716,6.0
18717,6.0
18718,6.0
18719,7.0
18720,7.0
18721,7.0
18722,6.0
18723,6.0
18724,7.0
18725,6.0
18726,7.0
18727,6.0
18728,6.0
18729,6.0
18730,7.0
18731,6.0
18732,6.0
18733,7.0
18734,6.0
18735,7.0
18736,7.0
18737,6.0
18738,6.0
18739,6.0
18740,7.0
18741,6.0
18742,6.0
18743,6.0
18744,6.0
18745,6.0
18746,6.0
18747,7.0
18748,6.0
18749,6.0
18750,6.0
18751,6.0
18752,6.0
18753,6.0
18754,6.0
18755,7.0
18756,7.0
18757,6.0
18758,6.0
18759,6.0
18760,6.0
18761,6.0
18762,7.0
18763,6.0
18764,6.0
18765,6.0
18766,6.0
18767,6.0
18768,6.0
18769,7.0
18770,6.0
18771,6.0
18772,6.0
18773,6.0
18774,7.0
18775,7.0
18776,6.0
18777,7.0
18778,6.0
18779,7.0
18780,6.0
18781,6.0
18782,7.0
18783,6.0
18784,7.0
18785,7.0
18786,6.0
18787,7.0
18788,7.0
18789,6.0
18790,6.0
18791,6.0
18792,6.0
18793,7.0
18794,6.0
18795,7.0
18796,6.0
18797,6.0
18798,6.0
18799,6.0
18800,7.0
18801,6.0
18802,7.0
18803,6.0
18804,6.0
18805,6.0
18806,6.0
18807,7.0
18808,6.0
18809,6.0
18810,6.0
18811,7.0
18812,6.0
18813,7.0
18814,6.0
18815,6.0
18816,6.0
18817,6.0
18818,6.0
18819,6.0
18820,6.0
18821,6.0
18822,6.0
18823,7.0
18824,7.0
18825,6.0
18826,7.0
18827,7.0
18828,6.0
18829,6.0
18830,6.0
18831,6.0
18832,6.0
18833,6.0
18834,6.0
18835,6.0
18836,7.0
18837,7.0
18838,6.0
18839,6.0
18840,7.0
18841,7.0
18842,6.0
18843,6.0
18844,6.0
18845,6.0
18846,7.0
18847,6.0
18848,6.0
18849,7.0
18850,7.0
18851,6.0
18852,6.0
18853,6.0
18854,6.0
18855,6.0
18856,7.0
18857,6.0
18858,7.0
18859,6.0
18860,6.0
18861,7.0
18862,6.0
18863,7.0
18864,7.0
18865,6.0
18866,6.0
18867,6.0
18868,6.0
18869,6.0
18870,6.0
18871,7.0
18872,7.0
18873,6.0
18874,6.0
18875,6.0
18876,7.0
18877,7.0
18878,7.0
18879,6.0
18880,7.0
18881,6.0
18882,7.0
18883,6.0
18884,7.0
18885,6.0
18886,6.0
18887,7.0
18888,6.0
18889,6.0
18890,6.0
18891,7.0
18892,6.0
18893,6.0
18894,6.0
18895,6.0
18896,6.0
18897,7.0
18898,6.0
18899,7.0
18900,6.0
18901,7.0
18902,7.0
18903,6.0
18904,7.0
18905,6.0
18906,6.0
18907,7.0
18908,7.0
18909,6.0
18910,7.0
18911,7.0
18912,7.0
18913,6.0
18914,6.0
18915,6.0
18916,7.0
18917,6.0
18918,6.0
18919,7.0
18920,7.0
18921,7.0
18922,7.0
18923,7.0
18924,6.0
18925,7.0
18926,7.0
18927,7.0
18928,7.0
18929,7.0
18930,6.0
18931,7.0
18932,7.0
18933,6.0
18934,7.0
18935,6.0
18936,6.0
18937,6.0
18938,7.0
18939,6.0
18940,6.0
18941,6.0
18942,6.0
18943,6.0
18944,6.0
18945,6.0
18946,6.0
18947,6.0
18948,7.0
18949,6.0
18950,7.0
18951,7.0
18952,6.0
18953,7.0
18954,6.0
18955,7.0
18956,6.0
18957,7.0
18958,7.0
18959,6.0
18960,7.0
18961,6.0
18962,6.0
18963,7.0
18964,6.0
18965,6.0
18966,7.0
18967,6.0
18968,6.0
18969,7.0
18970,7.0
18971,7.0
18972,6.0
18973,7.0
18974,7.0
18975,7.0
18976,7.0
18977,6.0
18978,7.0
18979,6.0
18980,7.0
18981,6.0
18982,7.0
18983,7.0
18984,6.0
18985,6.0
18986,6.0
18987,6.0
18988,6.0
18989,6.0
18990,7.0
18991,6.0
18992,6.0
18993,6.0
18994,7.0
18995,6.0
18996,7.0
